experiment,experiment_label,map_name,agent,csv_path,eval_envs,source_max_checkpoint_steps,checkpoint_steps,mean_win_rate_percent,ci95_low_percent,ci95_high_percent,seed_count,seeds,ci_method
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,500736,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,551424,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,600576,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,651264,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,700416,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,751104,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,800256,1.5625,0.0,3.125,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,850944,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,900096,6.25,0.0,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,950784,1.5625,0.0,3.125,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1001472,3.125,0.0,6.25,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1050624,7.8125,0.0,15.625,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1101312,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1150464,6.25,0.0,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1201152,15.625,12.5,18.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1250304,14.0625,9.375,18.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1300992,9.375,9.375,9.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1350144,3.125,0.0,6.25,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1400832,9.375,0.0,18.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1451520,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1500672,6.25,0.0,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1551360,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1600512,18.75,15.625,21.875,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1651200,17.1875,0.0,34.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1700352,34.375,31.25,37.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1751040,23.4375,21.875,25.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1800192,15.625,9.375,21.875,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1850880,26.5625,9.375,43.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1900032,31.25,28.125,34.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1950720,35.9375,34.375,37.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,2001408,20.3125,12.5,28.125,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,50688,9.375,6.25,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,101376,10.9375,9.375,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,150528,9.375,3.125,15.625,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,201216,26.5625,21.875,31.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,250368,6.25,3.125,9.375,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,301056,6.25,6.25,6.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,350208,12.5,9.375,15.625,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,400896,3.125,0.0,6.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,450048,0.0,0.0,0.0,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,500736,9.375,6.25,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,551424,10.9375,9.375,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,600576,15.625,15.625,15.625,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,651264,17.1875,12.5,21.875,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,700416,9.375,6.25,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,751104,10.9375,9.375,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,800256,23.4375,18.75,28.125,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,850944,7.8125,3.125,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,900096,3.125,3.125,3.125,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,950784,20.3125,12.5,28.125,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1001472,18.75,12.5,25.0,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1050624,12.5,12.5,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1101312,20.3125,3.125,37.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1150464,9.375,0.0,18.75,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1201152,18.75,15.625,21.875,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1250304,29.6875,21.875,37.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1300992,6.25,6.25,6.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
