grid,grid_label,agent,version,variant,map_name,csv_path,eval_envs,source_max_checkpoint_steps,checkpoint_steps,mean_nav_win_rate_percent,mean_combat_win_rate_percent,mean_win_rate_percent,seed_count,mean_episodes
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4200960,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4250112,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4300800,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4351488,4.166667,0.0,4.166667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4400640,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4451328,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4500480,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4551168,6.25,0.0,6.25,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4600320,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4651008,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4700160,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4750848,7.291667,0.0,7.291667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4800000,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4850688,4.166667,0.0,4.166667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4901376,7.291667,0.0,7.291667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,4950528,6.25,0.0,6.25,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5001216,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5050368,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5101056,7.291667,0.0,7.291667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5150208,7.291667,0.0,7.291667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5200896,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5250048,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5300736,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5351424,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5400576,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5451264,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5500416,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5551104,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5600256,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5650944,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5700096,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5750784,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5801472,10.416667,0.0,10.416667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5850624,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5901312,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,5950464,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6001152,6.25,0.0,6.25,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6050304,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6100992,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6150144,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6200832,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6251520,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6300672,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6351360,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6400512,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6451200,6.25,0.0,6.25,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6500352,6.25,0.0,6.25,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6551040,26.041667,0.0,26.041667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6600192,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6650880,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6700032,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6750720,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6801408,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6850560,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6901248,27.083333,0.0,27.083333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,6950400,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7001088,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7050240,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7100928,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7150080,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7200768,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7251456,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7300608,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7351296,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7400448,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7451136,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7500288,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7550976,5.208333,0.0,5.208333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7600128,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7650816,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7701504,26.041667,0.0,26.041667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7750656,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7801344,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7850496,28.125,0.0,28.125,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7901184,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,7950336,21.875,0.0,21.875,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8001024,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8050176,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8100864,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8150016,10.416667,0.0,10.416667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8200704,26.041667,0.0,26.041667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8251392,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8300544,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8351232,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8400384,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8451072,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8500224,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8550912,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8600064,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8650752,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8701440,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8750592,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8801280,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8850432,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8901120,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,8950272,21.875,0.0,21.875,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9000960,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9050112,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9100800,26.041667,0.0,26.041667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9151488,32.291667,0.0,32.291667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9200640,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9251328,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9300480,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9351168,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9400320,32.291667,0.0,32.291667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9451008,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9500160,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9550848,6.25,0.0,6.25,3,32.0
10m,"10M, 8 eval envs",MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,10000896,9600000,17.708333,0.0,17.708333,3,32.0
